mean_dx,mean_dy,mean_dz,max_dx,max_dy,max_dz,mean_drx,mean_dry,mean_drz,max_drx,max_dry,max_drz,mean_pos_error_m,max_pos_error_m,wear_level,n_samples
0.015373259554478278,0.00977791025188005,0.0020955847073186127,0.02709319836549695,0.021266344024522904,0.005493489152794774,0.001402346800423073,0.0003134538998780702,0.0016500273127333777,0.0024607120282027495,0.0008162206380724069,0.002955217329357218,0.01956768350937962,0.02844159850826311,0.0,119
0.008166050909408626,0.009852840383304308,0.0035750086721343852,0.014039402414538656,0.01990919615471262,0.009561835854438705,0.001484565298178322,0.0007278045660442944,0.0015477526863856338,0.0077185700319005734,0.0017574923372369877,0.006168033950829432,0.014090713280021374,0.022121617876404143,0.0,117
0.01384851782060796,0.021775056083209864,0.0033190256842519465,0.024839223995320237,0.028873872990399813,0.007101086656471772,0.0007094166262052306,0.0002847389103903327,0.000735084945342801,0.0013397517987359109,0.0008644437438140029,0.0015503182084846134,0.02789687409370269,0.028932322311780157,0.0,118
0.014259669814613284,0.020110914470887607,0.0032697233984826882,0.02741646378936599,0.028694917739587156,0.009307093283977524,0.000617522276873014,0.00021179875614530243,0.000816906998331223,0.0015845079338769885,0.0007068298317486343,0.0011775278331520589,0.027485277640511847,0.028770498519199807,0.0,118
0.011309389054052325,0.004784652154383202,0.0044210792918670345,0.016889597098284803,0.012543356635274588,0.008933674803484393,0.001660532120688892,0.00034108336284058695,0.0017950252194216382,0.0033040439537057598,0.0013491241018904754,0.0030672069764614562,0.01380015582838608,0.017167847921537267,0.0,118
0.006045637011142381,0.010353833479466635,0.0039540673980849525,0.013855821450225875,0.019735037493107316,0.00971577512882249,0.0012362559298330666,0.000779934998100844,0.0012563971716081706,0.004997820589531354,0.0018968865246402622,0.00430846549135766,0.013816790270307671,0.021521992533574678,0.0,118
0.02089840680183776,0.006279828027515012,0.006015938417615681,0.024646248319881464,0.011177907963889483,0.010390979295309688,0.000818184802504577,0.00048452718156681606,0.0007378037296008655,0.0018102898443584925,0.0007686849640103355,0.0012728527018855962,0.023088078281799384,0.026809509584487336,0.0,118
0.018513612470868124,0.004030218402208746,0.0044422777281295095,0.02918975791671316,0.01101617930445603,0.010455190997937736,0.002124270817949502,0.000603810197375501,0.0023093066678354004,0.017968062230795778,0.0016615588507837842,0.01797766236619225,0.020107565871421693,0.02922155222430748,0.0,119
0.013137952308586548,0.01690990587756624,0.005282575529032492,0.022093615157820767,0.025858908079737092,0.009533228347008538,0.0007551049439751022,0.00019218144799923386,0.0007469733352987817,0.0014314195433171584,0.00046951458471011787,0.0009331491689706373,0.024397801862220743,0.026596064036627218,0.0,118
0.01235335319458721,0.008936720885169279,0.003721422772623328,0.02645977015997067,0.012885879209052209,0.009605400420621524,0.0009701911695761137,0.0005011545895811196,0.0009152297179973926,0.0021938953780429316,0.0012671962433855044,0.0022206213593457882,0.017779389662531182,0.028486936048904215,0.0,114
0.00560048327531768,0.008330364854213842,0.002996780156260322,0.00998708640356244,0.011423281086990145,0.005746460022660077,0.0015543939796173773,0.0007637241582272217,0.001951702786837179,0.03946300690763982,0.0013183786135591014,0.03947101257779306,0.011266827535277192,0.01246234840326617,0.0,119
0.0058080479550113966,0.0066168956042923464,0.001745218436077382,0.013432397225549432,0.010284114891598507,0.0038906803633155657,0.0010349372309771585,0.0009281624407263486,0.0016629436901425105,0.013158486496230637,0.0018323374186255403,0.013182984138158271,0.010016642982247229,0.01365951887137512,0.0,118
0.013724689348676647,0.007969679071165109,0.006746192858424993,0.01977058116713415,0.018913775801344623,0.010463641551583192,0.0009305583884015344,0.0004655719847563717,0.0011056593471397856,0.0029566644962109034,0.0014875867767573103,0.0020546627267230555,0.018502092684043462,0.021916183568587513,0.0,118
0.011895792600653486,0.008063351918179414,0.004050595689799862,0.02695792990132101,0.014628596012688677,0.01016854710753877,0.001153169028013987,0.0007695850214973542,0.0016006845725056772,0.01599717481715368,0.0018504125861386056,0.016016439164868612,0.016155111041780832,0.02782520246456947,0.0,118
0.010294187394046634,0.007565568022045413,0.004300548994017921,0.019911371272881978,0.012856813205659762,0.009935915549355856,0.0006466409708753237,0.0008439697822109748,0.00101903470239079,0.002041582502260386,0.0016724042148147378,0.0023898567254747594,0.01445656492302315,0.023366107191484946,0.0,118
0.008402758362317615,0.015351656270533871,0.003918742831307721,0.017271308179344292,0.028716092160344542,0.010321407817303844,0.00125405801296167,0.00028381681519626807,0.0015649583063525633,0.0037101688541332223,0.0010380981152779967,0.00377567310263649,0.019836188939588287,0.02875003384167187,0.0,118
0.008578251226955562,0.01636814897295448,0.005849305383274529,0.01134147259796256,0.026627504120467882,0.010302286989852097,0.0006818784185727312,0.0007140383324842698,0.0007154082668300623,0.0014864207911935434,0.001566405912381219,0.0016160458333701055,0.019767191862601667,0.028673865461980037,0.0,118
0.014009933380401768,0.01075450919270861,0.0036651164763094658,0.027173034493953807,0.026213249215190373,0.008361283322254366,0.0006119750922716508,0.0005048676162461361,0.0010898509189485675,0.002229155365268465,0.0016459391034214788,0.002331759923218879,0.02025450416452719,0.028870390113667366,0.0,118
0.01778359534522557,0.014746172018915687,0.004656667903944649,0.025630152222337443,0.026910881638915973,0.008544526165356336,0.0004806912839673743,0.0003677353360488603,0.0007765560690260827,0.0011711601896906565,0.0008917673034654072,0.0014050753080780964,0.026224257671451617,0.027298778004289044,0.0,118
0.010345824238030961,0.0079611552001508,0.005357915438916186,0.0202143687676503,0.0176480163034064,0.009127292039702695,0.0008452376620271711,0.0008856165758539132,0.0009652730342348177,0.013693354593348417,0.001206546688072463,0.013714814276843984,0.01518523061692374,0.024885800878693697,0.0,118
0.02088351817793989,0.014689343586472009,0.0032889162814044985,0.02644006484964198,0.027064471134694845,0.008443110903961049,0.0006644957605403994,0.0003878309565643603,0.0008122742330610834,0.0014712508861824958,0.0008328598738196469,0.001543049299211674,0.02808640174022785,0.02871595371492345,0.0,118
0.017060315032987997,0.014468596773207217,0.0022195815068047743,0.02598079465586159,0.02892470291494062,0.005907736086240178,0.0009676166492559424,0.0001420722283643118,0.0009093415793735149,0.0022082504253080337,0.0008649938812879121,0.0038264475913991625,0.02501998920825296,0.02913714715767062,0.0,117
